id,r_x,r_y,r_z,v_x,v_y,v_z
11934,-1.74489,-1.06296,0.579636,-55920.4,232463,116706
11935,0.509647,0.882218,-2.39331,202602,-132166,18802.1
11936,2.30403,-1.67269,0.192125,-131889,-173150,-38373.9
11937,1.94996,-0.594595,1.4931,-99898.4,192488,76962.4
11938,2.69577,1.60733,0.339211,18435.5,-104590,177865
11939,-1.40155,1.34492,-0.607327,134766,186833,148655
11940,-2.05364,1.73725,-1.13146,128628,174960,-19681.5
11941,0.864101,-0.657868,-1.93903,120221,-209751,105300
11942,2.27752,-0.526706,2.04386,73518.9,179532,-74138.9
11943,-2.93106,0.859311,1.37568,-23469.9,-189609,-14424.7
11944,-0.371104,-0.319282,3.15754,-160576,112965,-15513.3
11945,1.66771,1.4663,0.783001,-87760.7,199554,-125589
11946,-0.668365,-1.26528,2.32121,-196199,107774,-260.607
11947,-0.165848,2.14079,2.29528,-203767,-38417.3,5511.79
11948,-2.58556,-0.765639,2.05774,108534,-65845.9,142604
11949,-1.8776,-0.0466847,0.251876,22447.1,-257526,115329
11950,1.97448,0.678658,0.0613522,-42911.9,256283,-13106.3
11951,-1.37949,-1.6487,1.63561,135750,19583.3,157167
11952,-0.00316727,-2.99333,-1.15328,72431.3,51278.3,-182100
11953,-1.78916,-0.436133,1.04845,73430.8,-251770,-48019.4
11954,2.18702,-0.628841,2.01399,112737,-104280,-135773
11955,0.751317,1.78519,0.659772,241644,-110688,-81876.5
11956,1.13425,-0.374293,1.92952,208125,140596,-47766.4
11957,0.102786,2.02486,2.09472,-932.125,-149916,143016
11958,1.9896,-1.90251,-2.59753,-118159,-112642,-42548.1
11959,-0.785206,-2.56,0.371027,152642,-53837.9,-163000
11960,0.541569,2.24581,-2.22796,-158306,-2253.53,-88732.1
11961,-1.27024,2.07027,-1.51217,198275,106325,-32014.5
11962,-1.34177,1.93169,-0.0635844,163419,164509,67043.6
11963,1.00031,0.100392,2.0246,64093.8,219991,-70335.2
11964,1.89147,1.92033,-0.139724,179972,-132138,79490.4
11965,1.34905,-0.626082,1.13598,-24253.4,-237363,-131628
11966,2.03748,1.67626,-0.33448,135009,-174817,-45785.2
11967,-0.673551,0.345635,-1.66037,244688,176829,-54887.7
11968,-2.83343,0.929512,0.588998,10718.8,110999,-165079
11969,-2.31311,2.04619,0.305496,125750,151263,31011.4
11970,-2.82847,0.372859,1.12758,56528.2,201842,18317.7
11971,-1.2299,-1.22659,1.59716,16158.1,-203135,-121246
11972,1.01867,-1.97559,-0.0650762,116479,133915,190949
11973,-2.43585,-1.64823,1.31037,97240.5,-163671,-67157.8
11974,0.439503,-2.09356,1.82324,-202807,-41115.8,-40771.6
11975,0.0920439,-1.8444,-1.56842,-215091,27781.8,-65824
11976,1.31745,-2.0889,1.51685,-76771.1,-137054,-154000
11977,-2.62572,-0.112821,0.890374,37052.5,-200447,91399.9
11978,0.92835,-1.17563,-1.36173,165443,-70300,204130
11979,-1.16361,2.64633,-0.426222,-28733.7,-41947.9,-200971
11980,-1.56907,-1.53686,-0.547029,200492,-104027,-120281
11981,1.9139,1.64388,1.71922,88428.6,70776.6,-174959
11982,-2.14126,2.51319,-1.86625,108006,122966,33283.2
11983,-0.928309,-2.64448,0.646498,-196831,80664.2,15887.4
11984,-1.48707,-1.05779,-0.00503406,-138918,232855,10539.2
11985,-0.0800507,-1.7944,2.24185,134734,-126103,-116671
11986,0.5013,1.67855,2.12378,140293,104357,-116309
11987,1.09467,1.49315,0.286908,-239372,159391,-27567.1
11988,-1.0886,0.875416,1.71497,-237001,-113485,-60448.2
11989,-2.45404,0.0429814,-0.428305,26885.4,221134,73687.6
11990,-0.436413,2.07539,1.46657,205777,77533.9,75511.7
11991,1.86274,2.28341,0.665242,176857,-112755,5078.74
11992,-1.09768,-1.18641,-2.76463,155110,-2314.58,-128394
11993,-0.784039,-2.07277,1.03995,198573,-116484,-3787.13
11994,-2.88122,-0.858832,-0.666751,99889.5,-181566,-23644.3
11995,-3.43322,-0.173682,-0.0866667,13916.9,-131050,130314
11996,-0.514118,2.54419,0.887101,-226407,-55554.4,-20487.7
11997,1.91305,-2.0549,-0.00856648,-29047.4,29625.9,192681
11998,2.54292,-0.105648,1.92362,13646.3,-194696,-34909.7
11999,0.428519,-3.01835,0.193408,204238,46807.9,-19166.6
12000,0.189707,-1.46475,1.89257,-66208.8,195716,106321
12001,2.01098,1.41354,-0.0907613,135252,-143726,-133252
12002,3.07343,-0.973295,-1.02727,73619.8,171885,-48002.3
12003,0.19902,0.209862,-2.52489,84015.4,-209512,-40315.5
12004,0.195075,-1.37728,2.08682,-213246,-22417.8,17841.8
12005,-1.2516,-2.71035,-0.916126,171069,-76282.3,-37502.2
12006,2.21475,2.04116,0.0689633,128367,-169403,-2473.57
12007,0.760889,-1.89887,-0.280807,-196378,-17074.4,-182780
12008,1.30554,1.1224,2.17792,-170906,89281.5,93284.1
12009,-0.482212,1.94214,-2.1724,38561.8,166173,131833
12010,-0.64199,-0.418883,-2.78879,87998.9,-182137,33621.9
12011,-2.75775,-0.300234,-0.442015,-8403.82,-162255,142124
12012,-1.96949,0.950075,-0.915612,-146143,-200896,13630.9
12013,1.96903,-0.750138,-1.62636,-162873,-51449.1,-124863
12014,1.37747,-0.864644,1.12595,-196205,-176898,114432
12015,2.22159,1.05333,0.298367,120214,-224518,15234.8
12016,-0.853655,3.54351,0.698916,-175448,-41064.5,-7162.94
12017,-2.26056,0.999029,-0.00990003,-104833,-213292,-7970.73
12018,1.02271,0.424263,2.36161,23770.2,221530,-8794.72
12019,1.80351,-0.664644,-0.409921,87360.7,258780,-96715.7
12020,2.52894,1.43519,0.147739,-90424.3,200872,9311.31
12021,2.37016,-1.31456,0.187236,102342,160703,67372.6
12022,2.77236,-0.553783,1.24934,-89098.7,-46771.3,184889
12023,0.487457,2.23528,-1.65624,-13180.7,138132,138035
12024,-2.21135,-0.611668,1.00866,136220,-184103,93799.3
12025,-2.0337,0.0750498,-1.52587,71198.9,-175542,-136012
12026,2.20525,-0.218735,2.02918,106667,-104953,-123097
12027,0.592031,2.97615,1.38051,-124113,75622.9,-122984
12028,-1.49798,-1.79985,2.14475,121632,16009.9,156117
12029,-2.3364,1.83914,0.132788,-47615.7,-67195.4,-188982
12030,-2.14242,-2.0351,0.241435,-150108,134956,29789.2
12031,-0.239116,-2.29886,-1.07381,196541,65097.6,-115486
12032,2.34544,-0.24718,-0.343762,-31943,25950.3,-260348
12033,1.87641,-1.18169,-0.176577,131676,138222,175527
12034,-1.02355,-0.481827,-1.95856,-39788.3,253554,-25871.3
12035,2.37852,1.39765,-0.0156034,-106973,159520,-93404.2
12036,-2.14516,1.96468,-0.355412,119435,156226,-65182.4
12037,0.969643,0.699663,3.31844,-175313,-26014.2,35310.3
12038,2.61684,-1.45752,-0.574136,106989,157283,49609.8
12039,-2.17891,-0.246786,0.934167,49574.3,207518,97380.8
12040,-0.730117,2.24712,0.948654,-204147,37563.4,-83755.7
12041,0.218152,-2.1684,0.957041,-37091.1,115233,220293
12042,2.81993,-0.899483,0.234352,67432.6,198795,-63217.3
12043,-2.43238,0.87402,-0.175298,-56435,-147788,-173935
12044,2.43067,1.29391,0.368913,20899.5,22066.6,-215587
12045,-1.42353,0.623366,-2.08352,174226,141202,-98586.9
12046,-1.14825,-1.63529,2.0345,-180712,106147,25459.7
12047,0.480374,-1.17398,1.92522,153040,206459,82953
12048,-0.609502,3.51694,-0.705695,-175621,-5956.56,-8606.52
12049,2.56924,-0.695833,-0.473236,-38220.9,-198607,-76889.8
12050,2.54606,-0.256056,1.62385,60311.8,-146974,-134495
12051,0.239411,1.80844,-0.802311,275577,-54983.1,-22188.3
12052,1.42353,1.89997,1.37367,173316,-98732.1,-77322.8
12053,0.984458,0.776906,-2.71725,128249,-155901,-12182.3
12054,2.18653,-0.196299,1.13458,-66823.7,-215583,16026.5
12055,0.375277,1.859,-0.805084,55018.2,71839.4,224299
12056,-0.478235,-1.42682,2.54486,-74981.3,170616,107984
12057,-1.21431,-1.35254,0.620427,139801,-179451,-172928
12058,-2.00411,-0.366602,0.464951,25659.3,216226,168699
12059,2.36322,-1.77626,0.0221591,-131210,-140100,-108199
12060,2.6652,1.40109,-0.194317,29994.2,-60876.3,200438
12061,-1.89702,0.0966403,-0.141031,-44842.8,-271911,-52974.1
12062,0.204194,-2.6248,-0.312035,-63693.1,-41714.6,222824
12063,0.469605,1.50425,2.17895,-200608,15677.3,83871.4
12064,-0.691713,1.8066,1.41284,-23194,-135429,190529
12065,2.39288,-2.02944,0.386818,97641.9,107183,-132300
12066,-1.66383,1.61418,-0.619735,136724,173942,-109271
12067,-2.22236,0.345039,1.29601,98117.5,-100130,177706
12068,1.78107,-1.31713,-0.531599,175092,209743,-11962
12069,-0.278552,1.77466,0.0190135,-301086,-38594.1,2476.82
12070,0.63667,0.231284,2.96677,-170876,-127023,-3058.84
12071,0.103456,-2.77918,-0.392706,-200742,-16513.3,10691.6
12072,0.17147,-2.12762,0.258787,-263438,-55474.3,-22088
12073,1.43867,2.16085,-0.329703,199272,-88474.7,108145
12074,1.14366,2.1828,0.0473054,-192637,99398.7,-104772
12075,-2.2414,1.33182,-0.950476,-130221,-67339.8,178987
12076,2.59093,-0.89937,1.50141,74397.9,-73736.3,-171113
12077,-1.39701,0.878871,-2.02691,588.969,-200945,-52465.8
12078,-0.859242,-1.40386,-1.19148,240961,-123956,8369.53
12079,-3.17179,-1.64155,-1.56299,110388,-97921.6,-68710.3
12080,-2.26946,1.14826,-1.29203,109073,-36067,-188263
12081,-0.155758,-2.25862,-1.78975,5267.22,139745,-169372
12082,-2.68229,0.219726,1.42959,-73107.2,-71395.2,-169034
12083,2.22737,1.17272,-1.46475,136159,-7033.67,156575
12084,2.4496,1.72028,-0.973407,96808.1,-149345,-91801.4
12085,2.54228,0.499743,-1.40824,107214,-190274,-12277.4
12086,-2.31081,-0.79866,2.04057,46901.9,-184157,-62607.4
12087,-0.0425751,0.464564,2.08401,213506,-104729,100787
12088,0.998594,-0.54639,1.49246,-181553,-244654,5634.34
12089,-1.66399,1.8522,0.120515,-50116.6,-28746.9,-236417
12090,-0.813229,1.78761,-2.64038,-188657,15791.2,34111
12091,0.100242,-1.69732,-2.20231,228671,-12417.6,14086.5
12092,-2.47788,-0.711759,-1.59865,-121950,140225,96251.5
12093,1.98305,-1.18332,1.2601,-8072.91,151055,191289
12094,-1.19137,-2.46063,0.265723,-198884,78162.4,-79742.3
12095,-1.04998,2.19329,1.3288,198811,31438.3,84256.6
12096,-0.679662,2.49425,-0.463267,42777.8,-68017.7,-199525
12097,-2.65787,0.944747,-1.09307,-55000.1,-191923,16676.4
12098,0.280137,1.48492,-2.6076,-18228.5,-173871,-95979.4
12099,-1.69314,0.520022,-2.21811,170045,66546.4,-105455
12100,-1.53641,-1.16202,0.233831,172480,-158194,159417
12101,0.272203,-2.4256,1.88422,179577,-35085.3,-34371.5
12102,-1.49188,2.54423,0.507333,89948.5,115649,-151860
12103,-2.7914,-1.19801,0.500357,-78609.2,127876,-146724
12104,1.02043,1.18473,-1.59832,126477,167716,143264
12105,2.37701,0.460031,1.36423,-5574.15,202651,64360
12106,-0.0713691,-0.87572,3.16179,182689,78063.8,22439.2
12107,2.96839,-1.45231,0.632598,3220.56,-63629.6,-176840
12108,-1.86774,0.400275,-0.928828,-14454.5,-257090,26109.4
12109,1.17006,2.12817,0.770586,125791,-147584,119145
12110,-0.394113,0.281014,3.27505,111628,130055,11205.1
12111,2.19416,1.45947,-1.34476,126036,-162469,75678.3
12112,-1.27969,-1.68788,-0.513755,163564,-166654,117304
12113,2.69126,0.769318,-0.0586031,73369.5,-213368,-3237.05
12114,-2.80661,0.402199,-1.5245,50072.1,160544,-114934
12115,-1.22665,2.27056,0.197088,198805,76430.5,-26689.9
12116,1.65867,-1.95369,1.46255,-13059.1,112099,187660
12117,1.84257,0.468382,-0.550614,61868.2,-241816,-28118.8
12118,0.0761682,-1.69445,-1.81071,150197,138381,-123180
12119,1.26826,-1.04605,-0.724826,-179034,-208678,-52850.2
12120,-1.20715,0.534863,1.72534,130692,-141531,159077
12121,-0.121524,2.06761,1.54262,-191150,92249.7,-97940.9
12122,-2.25105,-1.67977,2.26121,146045,-71858.4,76239.1
12123,-0.735803,-1.86058,0.416772,-134170,48320.8,226502
12124,-0.787496,1.93699,-0.673305,-218344,-111452,-71668.2
12125,0.448,-2.34628,-1.75405,185414,93855.7,-49469.8
12126,1.52906,-1.79618,-0.679725,-163519,-124325,87426.5
12127,-1.03209,-1.31848,2.24171,170605,81441.7,87202.6
12128,-2.53616,-0.527193,-1.88018,-62412.2,189260,-13325.3
12129,-0.609072,-2.07884,0.0408362,-269433,86704.3,-5987.03
12130,-2.64997,-0.718144,1.40313,78278,-189291,-7063.22
12131,-0.227556,-2.23401,2.64293,-129479,75343.9,108689
12132,1.23333,1.73369,-1.8061,-171674,132443,72391
12133,-0.464083,-2.0623,0.182798,-253400,72257.2,21427.8
12134,1.21843,1.48092,-2.91615,-11379.8,-159599,-83273.7
12135,-1.83949,0.90786,-1.78281,124254,73340.2,-171056
12136,-3.49487,-0.358399,-0.614765,5368.15,174223,22284.3
12137,-2.483,1.04514,1.64511,122315,102496,119556
12138,-1.10091,2.12837,-0.014423,214112,117077,-15791.3
12139,0.644975,-2.14668,0.648058,249458,37054.7,-4066.13
12140,2.00006,-0.667716,2.04834,20888.3,216723,29104.8
12141,0.787766,-2.65817,-0.31708,-214435,-71015.9,-12692.5
12142,1.47477,-2.37009,0.990068,128960,81965.9,112448
12143,0.879664,-1.19755,-1.00348,127861,200434,-140621
12144,-2.69903,1.33121,0.0128395,89903.2,187010,455.256
12145,-0.220584,1.65901,2.09334,-173500,100513,-107785
12146,-0.923687,1.28722,-1.45524,-106631,91505.3,213147
12147,1.38254,-0.24798,-2.7571,140312,154967,7268.87
12148,-2.68761,1.09394,0.243274,67058.5,184501,97601
12149,-2.49498,-1.59439,0.409909,-130101,166325,-32786.5
12150,2.83819,1.69574,-0.536935,61889.9,-157069,-92142.6
12151,-1.38527,2.65468,-1.36225,-125214,-119943,-89142.2
12152,0.0760098,3.43928,0.496482,127298,2364.32,99419.1
12153,-0.284479,2.4179,0.0159935,-225633,-89428.6,-5734.81
12154,2.42323,0.438006,1.88988,55365.5,-199234,10131.1
12155,2.4543,0.355522,-1.8306,-35887.6,206148,-2552.16
12156,1.1776,-0.508612,1.91384,-44198.7,-248563,-6906.63
12157,-0.866231,0.344947,1.83878,243527,116455,42384
12158,-2.69342,2.23287,-0.472735,-129084,-127323,8392.12
12159,-1.18885,-2.09482,-0.529155,-161843,157859,-62742.9
12160,-1.79174,1.26801,1.32774,91030,175339,-120046
12161,2.09062,1.78665,-0.299495,98863.6,-182924,61616.3
12162,-1.4882,-1.72347,1.72182,-176422,26584.5,-104462
12163,2.04704,0.0256124,1.21549,-27735.1,-234447,69446.9
12164,-2.28076,-2.07556,0.500919,118970,-139987,-22258
12165,1.09519,-0.48559,2.61683,52435.6,-212966,-36764.8
12166,-1.75584,0.34621,-2.03541,159924,-36024.4,-139064
12167,0.213209,-2.11097,-0.547233,-223408,40243.4,-105794
12168,1.41043,1.23869,-2.15544,189261,-107622,43811.2
12169,1.27351,-2.15302,1.59052,179491,76509.3,15147.3
12170,-0.785573,2.5454,0.0440546,-215835,-40506.2,41394.1
12171,0.35659,-2.85696,-0.518682,176908,25572.6,-42667
12172,0.443827,-2.70145,-0.914155,205622,9517.65,39698.7
12173,-1.09681,1.4422,-0.743646,99761.4,180848,191572
12174,-2.64384,-0.602511,-0.63687,64262.4,-186715,-110093
12175,1.7637,-1.82148,-0.555647,-4245.86,-17965.3,232951
12176,-0.420148,2.2988,-0.86652,74461.7,53696.4,221085
12177,0.770513,-2.30855,-1.33387,208273,24061.3,-11944.2
12178,-1.05129,1.57576,-1.70287,-27284.5,-175883,-162470
12179,2.58584,-1.22501,-0.378795,-83853.2,-191768,37299.8
12180,-1.30236,-0.417623,-2.73249,-132025,-146870,70783.3
12181,1.52893,1.68661,0.885304,6651.73,-68063.6,236994
12182,-2.03407,-0.128201,-1.16167,-21257.9,196758,138420
12183,0.396126,2.32789,0.716836,-141533,-66651.7,184791
12184,1.25794,0.438043,-2.45663,-150034,-119262,-92119.6
12185,-0.786585,2.3095,-2.71216,86665.1,111438,106014
12186,-0.668316,3.31803,-0.108094,-87053.2,-39665.3,162066
12187,-1.76961,0.981649,1.98349,52099.4,-174895,131662
12188,-0.0236404,-2.18614,1.01404,-179304,92716.4,132775
12189,0.716742,-0.540667,0.903563,-57606.3,341122,101524
12190,-2.88564,0.0527744,-1.07187,15403.7,198937,63874.1
12191,-2.73731,-0.536874,-0.320861,62845.8,-207232,-60983.1
12192,1.29079,3.59616,-0.567054,-136023,42305.2,-76375
12193,0.4459,1.23385,1.23381,266100,-123929,9022.48
12194,1.44869,-1.89909,-1.81388,134404,135924,-53475.3
12195,-2.26196,0.652743,-1.16606,-28803.1,-224060,32299.7
12196,2.49607,-1.60049,-1.66979,110268,121492,86160.6
12197,-1.0391,-2.64041,-0.556746,185923,-76750.1,22476.5
12198,1.88039,-2.42403,-0.707083,143069,138446,-52852.2
12199,0.0145946,-2.88526,0.307793,-68162.6,-47411,-204677
12200,-1.8263,-0.800543,1.4539,86313.9,-216161,63446.3
12201,-0.184154,0.414688,2.88183,186102,-87791.2,-5316.77
12202,-2.34627,0.0930624,-0.155778,40732.4,-110369,237629
12203,-2.28252,1.62984,0.742249,-128472,-7033.62,-174945
12204,-0.187337,1.79571,-1.39591,202927,82637.8,138293
12205,-1.71269,2.14262,-0.957317,113225,156316,52402.7
12206,2.64338,0.729599,0.662933,38359.5,-58955.5,-182233
12207,-0.164364,2.17905,0.410222,-261387,8249.03,-28151.5
12208,1.19517,1.42901,2.13072,-187729,45013.8,108130
12209,-0.585704,2.56113,1.77147,162026,-29421.4,113602
12210,2.01217,-1.87897,-1.35786,-63513.7,93133.4,-161359
12211,1.5323,0.457206,2.74742,40137.6,178221,-33926.2
12212,-0.151801,-2.14776,1.20725,-108357,126875,158769
12213,1.99122,-0.384391,1.66934,-153189,-105540,133067
12214,0.45671,2.40376,-0.980129,189993,28.8091,132006
12215,2.3321,-0.466408,0.509707,-2688.11,235032,-77361.5
12216,2.3293,2.73233,0.38613,119170,-130141,-12329.1
12217,0.90047,0.53051,2.28596,163457,-166760,-56524.2
12218,-1.30284,2.28698,-1.32532,165869,120964,10024.4
12219,0.0408991,1.01635,2.2583,-97129.9,219489,-39902.9
12220,1.89126,-1.90707,0.511065,-24172.7,-18102.3,218401
12221,1.89756,-1.58847,0.00259232,-155960,-186347,1132.83
12222,2.13631,-0.43361,1.21138,84629.3,209428,-88750.1
12223,0.0841928,-1.36154,1.85588,-252562,35075.2,-6631.86
12224,1.44853,0.286959,1.95747,-160086,-139259,96331.2
12225,1.46889,2.01794,1.41511,-103264,155912,-105053
12226,-0.0574739,0.852388,-2.71585,198142,63275.3,3940.74
12227,2.1574,-0.697012,-0.0336603,111226,232067,13371.9
12228,-0.32052,-2.3988,1.44205,-36676.4,108447,172081
12229,0.440846,-1.94945,-1.68619,-240521,13867.3,-22917.9
12230,2.10951,0.250578,-1.39274,53627.4,-225110,25516.6
12231,2.27318,-0.322543,-1.15557,70118.1,88856.6,199008
12232,2.56653,0.222292,1.83178,109871,37337.4,-161194
12233,0.673619,-2.11571,0.120607,243598,60091.3,-19250.7
12234,-2.4517,-1.30535,-0.491184,-82954.9,211593,-6898.56
12235,1.50753,-2.7092,1.59873,149824,100591,-11189.7
12236,0.373299,2.70718,0.868394,-140932,-48110.2,142108
12237,0.958811,-2.18621,0.619439,-200408,-69213.3,117723
12238,-1.15096,2.54806,0.25332,203364,89998.4,44088.9
12239,1.74455,-1.35707,-1.66492,-121342,-29462.7,-180670
12240,-2.56555,-1.90241,-0.881706,139637,-99104.3,-92383.2
12241,-1.95244,-1.7434,-0.328636,60380.4,-50166.6,-190444
12242,1.15153,-0.406023,-1.27216,-34288.5,-278817,44529.6
12243,0.0424835,3.05206,-1.8904,173924,-31763.5,-12110.8
12244,-1.83781,-1.41234,0.570498,146175,-138767,111087
12245,2.0052,1.54563,1.08533,96315,-171856,-95913.4
12246,1.79946,-0.719154,2.1,48022.5,217891,-19421.3
12247,1.30033,2.71659,-0.988258,149214,-89366.1,-110773
12248,2.23767,2.08114,-0.176054,49269.7,-15183.8,202507
12249,1.06945,2.29492,1.27453,189065,-105625,49693.4
12250,0.064274,2.16625,0.285516,161920,18247.7,192605
12251,-2.55721,0.456243,0.111572,-26862.1,-238084,-38664.9
12252,2.48897,1.26364,-0.622565,-103611,136573,-125226
12253,-1.02138,-1.87687,-1.18273,131432,85723,-184837
12254,-0.945371,-2.05421,1.89391,26174.6,124439,152695
12255,1.57744,-1.31477,0.893364,174064,175317,-51030.3
12256,1.83888,3.29274,0.468894,-143293,86576.1,7227.76
12257,-2.81786,-0.580517,-1.28267,71598.2,-142785,-120028
12258,0.659289,2.27254,-0.0845611,-68989.6,38665.5,-237486
12259,0.134234,-1.89252,-0.25578,31115.7,-45429.7,277709
12260,-2.52249,-0.0743532,0.55987,-47236.7,138931,-173676
12261,-0.281427,-2.62876,-1.12206,-215253,13772.9,48649.9
12262,2.29007,-2.17503,0.383408,-94949.2,-165797,-67749.7
12263,2.87717,0.844237,0.365755,67011.7,-183624,40137.9
12264,0.514436,-2.26274,2.14109,201235,40611.5,-8300.25
12265,-1.82118,-0.924444,1.37026,-130990,-41880.2,-196674
12266,-1.85775,-1.04763,-1.87719,128643,8548.14,-187182
12267,0.844394,2.34769,1.30973,200418,12521.4,-102267
12268,0.376287,2.24635,-1.79151,143475,-88774.5,-82462.8
12269,3.48262,-1.50434,0.14775,-48175.2,-152147,-51421.2
12270,0.567792,2.96452,-0.727575,202279,-37331.3,37640.2
12271,-3.29798,-1.54437,-0.215319,78055.7,-114729,-109089
12272,-2.00336,-2.36705,0.0755308,-109772,133726,-116032
12273,0.387732,-0.460668,-2.09851,-29866.2,255628,-66729.4
12274,-1.10032,0.743601,-2.46888,29138.5,216293,37353.5
12275,1.88061,1.03073,-1.52349,-93437.9,191937,32043.2
12276,0.105286,0.199093,1.97653,-263301,-98125.3,53758.2
12277,3.63987,0.841174,0.399117,-21507.3,162055,24967.2
12278,2.26864,1.85344,0.10805,-45765.4,10755.4,199298
12279,0.829299,-0.412225,0.0988023,212462,319412,209046
12280,-1.4203,1.30591,1.29158,120901,-37606,213985
12281,-1.17234,-2.17718,0.516536,214546,-84045.6,9861.34
12282,2.08835,-0.473848,-0.648514,102561,-88416.9,209383
12283,-2.01902,-0.55407,-0.104158,-32612.9,261521,21153.8
12284,1.33685,-2.24363,0.40018,-168914,-86015.2,-125651
12285,1.44953,2.32633,1.22074,186755,-87563,-54841.6
12286,-2.43083,-0.633029,0.377693,-63425.3,223399,44953.6
12287,0.114452,-2.29806,-1.72934,-200516,25206.4,-31130.4
12288,2.26302,-1.29874,-0.215406,-103257,-196219,11507.4
12289,0.692133,-0.673931,-3.34458,147964,102666,21297.1
12290,-1.2639,0.376984,-2.25914,159999,157168,-31421
12291,-0.634537,0.646286,2.76206,17924.5,-206984,64503.5
12292,-1.77283,-0.65468,1.96076,24441.7,-198948,-79521
12293,2.40008,-1.88769,0.94038,13249.7,-88260.4,-182040
12294,3.07738,-3.05779,0.237003,86983.4,92574.2,54140.6
12295,-2.4708,-1.50247,0.856979,-127700,158625,-57981.1
12296,0.509798,2.52412,-0.793911,214574,-701.302,9155.13
12297,2.30118,0.380637,-0.260128,6464.07,-199469,159665
12298,-2.82533,-0.760073,-1.33235,-71014.9,120706,140927
12299,-2.7852,1.19485,0.566224,-114973,-171376,-12040.9
12300,0.648142,2.70491,0.242849,224768,-29816.3,-15092.3
12301,0.151458,-3.02313,-0.780327,102500,-51123.8,171756
12302,1.28152,-2.27485,-1.77818,36167.1,129235,-135309
12303,2.77044,0.495901,0.236214,-47994.5,149376,159876
12304,1.33076,-2.0634,0.357408,-222925,-117388,-1160.87
12305,1.06537,-3.28274,0.371099,182421,22216,2767.55
12306,0.13831,-2.70655,-1.36063,108895,-119352,134262
12307,1.76997,2.00271,0.756516,-169797,111594,59320.9
12308,0.690271,2.80361,-1.00483,-156492,97345.9,96579.3
